Job ID,Title,Company,Work Location,Work Style,About Job,Experience required,Skills required,HR Name,HR Link,Resume,Re-posted,Date Posted,Date Applied,Job Link,External Job link,Questions Found,Connect Request
4145794602,Front End Developer,Spiralyz,iralyz,iralyz,"About the job
Spiralyze uses data-driven design to help our clients generate more revenue from their website traffic. We figure out what makes visitors buy, we design solutions, and we measure impact with A/B testing.

Our clients are major brands that already have great websites and great design teams. They want us to lead the transition to a data-centric approach with conversion as the primary goal.

Responsibilities:

Collaborate with UX/UI designers to translate design mockups into interactive web applications
Collaborate with other team members and stakeholders
Incorporate interactivity, animations, and transitions to enhance user engagement and usability
Conduct thorough testing to ensure feature compatibility and responsiveness across different browsers and devices
Focus on improving user experience by optimizing UI elements, navigation flows, and interaction patterns
Conduct usability testing and gather feedback to identify pain points and areas for improvement

Requirements:

3+ years of UI development experience
Extreme attention to detail in translating design to pixel-perfect implementation Advanced knowledge of HTML, CSS, JavaScript, jQuery, Web/Mobile responsive design
Strong knowledge of Client-Server Architecture
DOM Jedi
Experience integrating front-end interactions using JavaScript and jQuery (Experience creating animations & micro-interactions a plus)
Experience developing a responsive design with media queries
Ability to work in a fast-paced environment. Ability to take ownership and to be committed to your work and deliverables
Proven experience estimating work accurately and driving to defined milestones
Excellent oral and written communication skills are required
Must be able to take direction, work well as part of a team, and independently

Benefits:

Cutting-edge work: Learn from the leaders in the high growth Conversion Rate Optimization sector
Work location: Permanently remote
Full-time position with semi-flexible working hours: Must overlap for at least 4 hours each day with ET (usually 8 AM to 12 PM EST), the other 4 hours are up to you! 
Technological reimbursement: Need a new computer? New software? We will help!
Education: You’ll have the opportunity to level up your skills with company-sponsored courses and training
20 days of paid vacation plus holidays

Powered by JazzHR

DbW3i6wU04",3,Needs an AI,Unknown,Unknown,Previous resume,False,2025-02-07 21:48:58.240070,2025-02-09 21:49:06.718434,https://www.linkedin.com/jobs/view/4145794602,Easy Applied,"{('zip / postal code', '11865', 'text', '11865'), ('Email address [  ""Select an option"", ""chiiit1754@gmail.com"", ]', 'Yes', 'select', 'chiiit1754@gmail.com'), ('How many years of jQuery experience do you have? [  ""Less than 1 year""<Less than 1 year>, ""1-2""<1-2>, ""3-5""<3-5>, ""5 and above""<5 and above>, ]', '""Less than 1 year""<Less than 1 year>', 'radio', None), ('last name', 'Khaled', 'text', 'Khaled'), ('How many years of experience do you have in JavaScript? [  ""Less than 1 year""<Less than 1 year>, ""1-2""<1-2>, ""3-5""<3-5>, ""5 and above""<5 and above>, ]', '""Less than 1 year""<Less than 1 year>', 'radio', None), ('How many years of CSS do you have? [  ""Less than 1 year""<Less than 1 year>, ""1-2""<1-2>, ""3-5""<3-5>, ""5 and above""<5 and above>, ]', '""Less than 1 year""<Less than 1 year>', 'radio', None), ('Are you looking for a full - time position? [  ""Yes""<Yes>, ""No""<No>, ]', 'Yes', 'radio', None), ('first name', 'Mostafa', 'text', 'Mostafa'), ('state', 'shubra el kheima', 'text', 'shubra el kheima'), ('How many years of HTML5 experience do you have? [  ""Less than 1 year""<Less than 1 year>, ""1-2""<1-2>, ""3-5""<3-5>, ""5 and above""<5 and above>, ]', '""Less than 1 year""<Less than 1 year>', 'radio', None), ('Are you comfortable overlapping with Eastern Standard Time for more than four (4) hours everyday? [  ""Yes""<Yes>, ""No""<No>, ]', 'Yes', 'radio', None), ('mobile phone number', '01116851157', 'text', '01116851157'), ('what is the highest level of education you have completed?', '2', 'text', ''), ('expected monthly salary in usd.', '1666.67', 'text', ''), ('city', 'Cairo, Egypt', 'text', ''), ('when are you available to start?', '2', 'text', ''), ('Do you have experience with the Developer Toolbar? [  ""Yes""<Yes>, ""No""<No>, ]', 'Yes', 'radio', None), ('Are you comfortable working remotely? [  ""Yes""<Yes>, ""No""<No>, ]', 'Yes', 'radio', None), ('Phone country code [ ""List of phone country codes"" ]', 'Yes', 'select', 'Egypt (+20)'), ('street address line 1', 'cairo001', 'text', 'cairo001')}",In Development
4145859653,Bartender,Orascom Hotels Managemen,ascom Hotels Managemen,ascom Hotels Managemen,"About the job
Main Duties 
Opens the bar according to procedure
Inspects the inventory to ensure that it is at the agreed par stock level.
Requisitions all bar supplies from the storeroom as required
Prepares or oversees the preparation of garnishes
Stocks or oversees the stocking of the ice bins
Inspects all glassware and utensils for cleanliness and appearance
Inspects all areas in the back of the bar for cleanliness and appearance
Mixes drinks according to Standard Recipes
Records payment for each drink poured according to billing instructions
Co-ordinates and co-operates with waiters
Closes the bar according to procedures
To be fully aware of the hotel's general facilities and have full knowledge of current menu contents and tariff prices.
To actively sell both food and drink to the customers
Greets the guest with a warm smile, by name if possible.
Suggest house specials or describes available types of cocktails, beers and wines upon request.
Visually monitors the bar to anticipate any guest needs.
Times the service to correspond with the pace of the guest, never allows an empty glass to remain on the bar or table.
Remains readily accessible and attentive to guests.
Applies Yes we Can attitude towards our guests
Other duties as assigned.
Comply to all work-related instructions as it may arise",0,Needs an AI,Yara Osama,https://www.linkedin.com/in/yara-osama-59a978256,Previous resume,False,2025-02-09 14:49:34.203986,Pending,https://www.linkedin.com/jobs/view/4145859653,Easy Applied,set(),In Development
4087209259,Front-End Developer,P2,,,"About the job
Who We Are

P2H Inc. is a global software development and consulting company focused on complex, high-load, scalable web solutions for Enterprise and Government clients.

Founded in 2006, P2H Inc. rapidly expanded globally. We have branches in the USA, Poland, Portugal, Ukraine, Saudi Arabia, and Nepal, providing extensive expertise and services across multiple regions.

We established P2H Arabia to solidify our footprint in Riyadh and boost our regional presence.

P2H Arabia has been operating in Saudi Arabia for seven years, focusing on large-scale digital transformation for Enterprise and Government clients. We are here to stay and develop local content.

We invest significant efforts in understanding the local environment and specific domains to ensure our products are valuable to local communities and have a long-lasting impact.

Our Services: Software Development Services, Emerging Technology, Technology Consulting Services, UI/UX Design and Development, Cyber Security, Team as a Service.

About Role

We invite a Front-End Software Developer to join us as a consultant to develop new complex solutions for government clients from the Middle East.

Requirements

We are looking for someone who has

Minimum of 5 years of experience in front-end development
Advanced proficiency with React.js (including Next.js, Redux, TypeScript, and related tools)
Experience with Vue.js (Vuex, Vite, and other associated technologies)
Strong knowledge of HTML/CSS with an emphasis on responsive and cross-browser design
Proficiency in JavaScript, including modern ES6+ features
Experience with Angular and an understanding of its architecture
Experience integrating and working with Headless CMS platforms
Knowledge of React Native for mobile application development
Basic understanding or experience with Flutter as an alternative for mobile development
Ability to create optimized, fast, and secure code
Experience with version control (Git) and CI/CD pipelines
Understanding of UX/UI design principles and experience collaborating with designers is a plus
Bachelor's degree in Computer Science, Software Engineering, or a related field 
Proficiency in English — B2 level or higher (Preferable)",5,Needs an AI,Unknown,Unknown,Previous resume,False,2024-12-11 21:49:50.090472,2025-02-09 21:49:55.109433,https://www.linkedin.com/jobs/view/4087209259,Easy Applied,"{(""as a fulltime employee what's your expected salary in usd?"", '20000', 'text', ''), ('mobile phone number', '01116851157', 'text', '01116851157'), ('Email address [  ""Select an option"", ""chiiit1754@gmail.com"", ]', 'Yes', 'select', 'chiiit1754@gmail.com'), ('last name', 'Khaled', 'text', 'Khaled'), ('first name', 'Mostafa', 'text', 'Mostafa'), ('on a scale from 1 to 10 how do you rate your english level?', '2', 'text', ''), ('how many years of experience do you have as a front-end developer?', '2', 'text', ''), (""as a part-time employee what's your expected salary in usd?"", '20000', 'text', ''), ('Phone country code [ ""List of phone country codes"" ]', 'Yes', 'select', 'Egypt (+20)'), (""as a freelancer what's your hourly rate in usd?"", '2', 'text', ''), ('location (city)', 'Cairo, Egypt', 'text', '')}",In Development
4121346376,Javascript Developer,Albert Bo,bert Bo,bert Bo,"About the job
Senior Full Stack Engineer (NodeJS/React/JavaScript) | Remote - Europe +NA Est | 200k +Tokens

Albert Bow are looking for a Senior Backend JavaScript Engineer for a decentralized finance (DeFi) platform that facilitates institutional lending by connecting corporate borrowers with lenders through blockchain technology.

They are seeking a skilled Full Stack Engineer who can develop and maintain secure ,clean code.

Must be based in Europe or East Coast of North America

Requirements:
Tech: NodeJS/Typescript/React
Trading Platform/Exchange/Blockchain experience is a must!
Fully remote (No sponsorship offered)
Experience with web3 and Ethereum development tools is nice to have
5+ years of professional programming experience
3+ years of professional typescript or flow experience

Responsibilities: 
Create and deliver intuitive, user-friendly applications using TypeScript and React
Develop dynamic and responsive user interface components leveraging React principles.
Write robust, maintainable, and thoroughly tested backend code using TypeScript, Node.js, GraphQL, and AssemblyScript.

Benefits:
Up to $200k
Tokens

Interview process has already started, if interested please apply ASAP!

Thanks,
Keanu",5,Needs an AI,Keanu Ebanks ,https://www.linkedin.com/in/keanu-ebanks-b07b991a4,Pending,True,2025-02-04 21:50:18.568493,Pending,https://www.linkedin.com/jobs/view/4121346376,chrome-extension://aapbdbdomjkkjkaonfhkkikfgjllcleb/offscreen.html,,In Development
4121361155,Intermediate React Developer,Pollock & Associate,llock & Associate,llock & Associate,"About the job
We are hiring an Intermediate Electron/React Developer to join our Sandton-based team.

You must have 3–5 years of experience in React development. 

You should specialise in desktop applications built with Electron and styled with Tailwind CSS. 

Proficiency in JavaScript, HTML, and CSS is essential. 

A strong understanding of React principles, including hooks and the context API, is required. 

Experience integrating RESTful APIs is a key requirement. 

Knowledge of version control systems such as GitHub is necessary. 

Familiarity with Agile development practices is expected. 

You must have strong debugging skills. Excellent communication abilities are critical for this role.

Preferred candidates will have experience with Node.js for server-side tasks and SQL Server T-SQL for database interaction. 

Key responsibilities include developing and maintaining high-performance desktop applications, creating scalable and reusable components, and collaborating with UX/UI teams to deliver intuitive user experiences.

The role requires integrating APIs, maintaining code quality, conducting thorough testing, and staying updated on industry trends.

You will thrive in a collaborative environment, communicate technical concepts clearly, and adapt to evolving project requirements.

This position offers the opportunity to tackle complex challenges in a multi-site, multi-country setup. It requires precision, innovation, and a proactive approach to problem-solving.",5,Needs an AI,Donovan Bosman,https://www.linkedin.com/in/vanodonbosman,Previous resume,False,2025-01-19 21:50:26.699247,Pending,https://www.linkedin.com/jobs/view/4121361155,Easy Applied,set(),In Development
4142522885,React Engineer,Akkodi,kodi,kodi,"About the job
We are Akkodis, the engineering division of Adecco. As a global leader in engineering and digital solutions.

Are you an experienced React Engineer looking for your next challenge? Join our team and contribute to building high-performance user interfaces using modern web technologies.

📍Hybrid (Mexico City

Extensive hands-on experience in ReactJS
Strong JavaScript skills, including DOM manipulation
Experience in Micro Frontend architectures
Proficiency in Redux, Context API, and Hooks
Knowledge of GraphQL and Fetch API
Understanding of web application performance optimization
Experience with Webpack, GitLab, Jenkins
Knowledge of Agile methodologies

Proficiency in English is required.
You need to have a degree.",0,Needs an AI,Fernanda Cortes ,https://www.linkedin.com/in/fernandaxcortes,Previous resume,False,2025-02-06 21:50:42.807082,Pending,https://www.linkedin.com/jobs/view/4142522885,Easy Applied,set(),In Development
4118934339,Frontend Developer,PancakeSwa,ncakeSwa,ncakeSwa,"About the job
Frontend Engineer

General Information
Salary range: Competitive, negotiable
Position: Full-time
Location: Remote
Time-zone preference: Any

Your Responsibilities
Design, scope, and estimate complex frontend products/upgrades.
Envision and develop features to help grow PancakeSwap.
Enthusiastically collaborate with a small team to plan projects at the task level.
Collaborate with cross-functional partners on all aspects of product development.
Identify and advocate for team-wide areas of improvement and best practices.

Skills & Qualifications
3-5 years of experience in building responsive/adaptive web applications with JavaScript/Typescript.
Solid experience in React JS.
Ability to write structured and clean code.
Experience with Javascript testing tools.
Experience with modern front-end build pipelines and tools.
Experience with defining and delivering scalable frontend architectures.
Some experience with GraphQL.
Experience working with Web3 and a decentralized application frontend.
Ability to work independently and innovate.

Good to have
Understanding of Solidity.",3,Needs an AI,Unknown,Unknown,Previous resume,True,2025-02-06 21:51:18.490748,2025-02-09 21:51:21.116247,https://www.linkedin.com/jobs/view/4118934339,Easy Applied,"{('mobile phone number', '01116851157', 'text', '01116851157'), ('Email address [  ""Select an option"", ""chiiit1754@gmail.com"", ]', 'Yes', 'select', 'chiiit1754@gmail.com'), ('Are you comfortable working in a remote setting? [  ""Yes""<Yes>, ""No""<No>, ]', '""Yes""<Yes>', 'radio', '""Yes""<Yes>'), ('Are you willing to undergo a background check, in accordance with local law/regulations? [  ""Yes""<Yes>, ""No""<No>, ]', '""Yes""<Yes>', 'radio', '""Yes""<Yes>'), ('Will you now or in the future require sponsorship for employment visa status? [  ""Yes""<Yes>, ""No""<No>, ]', 'No', 'radio', None), ('Phone country code [ ""List of phone country codes"" ]', 'Yes', 'select', 'Egypt (+20)')}",In Development
4145667695,Senior Frontend Engineer,Recruiting from Scratc,cruiting from Scratc,cruiting from Scratc,"About the job
Who is Recruiting from Scratch: 
Recruiting from Scratch is a talent firm that focuses on placing the best candidate for our clients. Our team is 100% remote and we work with teams across North America, South America, and Europe to help them hire.
 https://www.recruitingfromscratch.com/
 Senior Frontend Engineer - Customer Data Platform
Company Overview Our client is a rapidly growing, venture-backed technology company revolutionizing how businesses activate their customer data. Their platform enables teams to seamlessly sync data between warehouses and SaaS tools, empowering business users to take action without engineering support.
What You'll Do
Architect and build intuitive user interfaces for complex data workflows using TypeScript and React
Lead development of core product features including audience segmentation, journey orchestration, and analytics dashboards
Collaborate with product and design teams to deliver exceptional user experiences
Help shape frontend architecture and best practices across the engineering organization
Mentor other engineers and contribute to technical decision-making
Ideal Background
Proven track record building production-ready web applications
Strong expertise in TypeScript, React, HTML, and CSS
Experience working in fast-paced startup environments
Track record of shipping features quickly while maintaining code quality
Ability to translate complex requirements into elegant technical solutions
Preferred Qualifications
Experience with data visualization libraries and complex UI workflows
Background in marketing technology or customer data platforms
Open source contributions or side projects demonstrating technical capabilities
Computer Science degree or equivalent practical experience
Total Rewards
Base salary: $170,000 - $240,000
Competitive equity package
Comprehensive healthcare benefits
Flexible PTO and quarterly wellness days
Professional development stipend
Remote-first culture with offices in San Francisco and New York
Visa sponsorship available
We're partnering with this innovative company to find exceptional talent. If you're excited about building products that empower data-driven decision making, we'd love to connect!
Location: Remote (North America) Employment Type: Full-time",0,Needs an AI,Grecia Martinez,https://www.linkedin.com/in/greciamm,Previous resume,True,2025-02-09 20:51:26.342645,Pending,https://www.linkedin.com/jobs/view/4145667695,Easy Applied,set(),In Development
4141108431,Frontend Software Engineer - Up to $220k SGD + Bonus,Hunter Bon,nter Bon,nter Bon,"About the job
Role: Frontend Software Engineer 
Salary: Up to $220k SGD + Bonus, 1st Year Compensation (Pure Cash)
Location: Singapore (Flex-Remote Options)
Skills: React, JavaScript/ TypeScript 

This firm is an elite company with high tech standards who have previously set tech world records. They are made up of some exceptionally talented individuals who above all are passionate about using the latest and greatest tech and pushing it to the limits.

They’ll find the best team to suit your skillset/interests but you could be working on:

• Some of the highest performing UI platforms that exist worldwide, alongside a handpicked group of the best talent in the sector 

What else is in it for you?

• Software Engineers are treated as the company's #1 asset
• Low attrition rate; people working there love what they do on a daily basis!
• Very friendly, tight-knit environment
• Flat structure, with a clear progression route

Does this sound good? Apply using the link or email your CV across to rknight@hunterbond.com and I'll give you a call!",0,Needs an AI,Ryan Knight ,https://www.linkedin.com/in/ryan-knight-878791203,Previous resume,False,2025-02-03 21:51:35.026630,2025-02-09 21:51:37.673804,https://www.linkedin.com/jobs/view/4141108431,Easy Applied,"{('Email [  ""Select an option"", ""chiiit1754@gmail.com"", ]', 'Yes', 'select', 'chiiit1754@gmail.com'), ('Phone country code [ ""List of phone country codes"" ]', 'Yes', 'select', 'Egypt (+20)'), ('phone', '01116851157', 'text', '01116851157')}",In Development
4126192270,Frontend Software Engineer,Acceleran,celeran,celeran,"About the job
Frontend Software Engineer

Accelerant is building a new platform that will serve as the backbone of how risk is exchanged in the future. The Accelerant SaaS Platform team is looking for a talented Frontend Software Engineer who is passionate about creating visually appealing and user-friendly interfaces that are valued by customers.

If you join our team, here are some of the things you’ll do:

Work with peer engineers, designers, and product managers to scope, develop and deliver a software experience that realizes the product strategy.
Develop new frontend features that help make our customers successful.
Work closely with backend developers to integrate frontend components with backend services.
Optimize the frontend codebase for speed, efficiency, maintainability, and scalability, ensuring fast loading times and smooth interactions.
Move fast while taking the time to ship high-quality code.

What you bring to the table:

Strong understanding of modern JavaScript frameworks.
Experience in all aspects of frontend development including styling, performance, responsiveness and in creating reusable components.
Knowledge of APIs to comfortably participate in API design discussions with backend teammates.
Strong coding ability.
Reputation for getting things done.
Strong sense of ownership.
Desire to learn and grow.

Desired qualifications: 

Experience with svelte, web components, or equivalent component model.
Experience with cloud platforms such as AWS, and databases such as Postgres and Snowflake.
Experience managing and scaling Design Systems in collaboration with Design.

About Accelerant:

Accelerant is a data-driven, technology-fueled insurance platform that empowers underwriters to more effectively serve their insureds. We’re using advanced data intelligence tools to rebuild the way that underwriters share and exchange risk. With a current focus on the small and medium-sized businesses that power our global economy and their niche insurance needs, we align incentives to improve outcomes for everyone. Our full-service risk exchange supports our carefully selected, best-in-class network of underwriting teams. We leverage granular information on each policy to deliver unprecedented insight into insurance pools, and our specialty portfolio is fully diversified with very low catastrophe, aggregation or systemic risk. We’re proud to have been awarded an AM Best A- (Excellent) rating. For more information, please visit www.accelins.com.
Accelerant is a fully remote company. Work where you’re most productive and fulfilled. This position is open to remote candidates across the U.S. Canada, UK, and Europe, who have the flexibility to work with our teams distributed across Europe and North America. Most cross-team collaboration happens in the mornings of the Eastern Time Zone.",0,Needs an AI,Unknown,Unknown,Previous resume,True,2025-02-05 21:51:55.074476,2025-02-09 21:51:57.514895,https://www.linkedin.com/jobs/view/4126192270,Easy Applied,"{('how many years of work experience do you have with javascript?', '2', 'text', '2'), ('mobile phone number', '01116851157', 'text', '01116851157'), ('Email address [  ""Select an option"", ""chiiit1754@gmail.com"", ]', 'Yes', 'select', 'chiiit1754@gmail.com'), ('how many years of work experience do you have with postgresql?', '0', 'text', '0'), ('Are you legally authorized to work in the United States? [  ""Yes""<Yes>, ""No""<No>, ]', '""Yes""<Yes>', 'radio', '""Yes""<Yes>'), ('Will you now, or in the future, require sponsorship for employment visa status (e.g. H-1B visa status)? [  ""Yes""<Yes>, ""No""<No>, ]', '""No""<No>', 'radio', '""No""<No>'), ('Phone country code [ ""List of phone country codes"" ]', 'Yes', 'select', 'Egypt (+20)'), ('how many years of work experience do you have with svelte?', '2', 'text', '')}",In Development
4143434278,Frontend Software Engineer (React) - Up to $200k CAD + Bonus,Hunter Bon,nter Bon,nter Bon,"About the job
Role: Frontend Software Engineer (React)
Salary: Up to $200k CAD + Bonus 
Location: Montreal, Canada (Hybrid)
Skills Required: React, JavaScript/ TypeScript

This firm is an elite company with high tech standards who have previously set tech world records. They are made up of some exceptionally talented individuals who above all are passionate about using the latest and greatest tech and pushing it to the limits.

They’ll find the best team to suit your skillset/interests but you'll be working with the latest frontend frameworks (React) pioneering new concepts, building out greenfield ideas from proof of concept, through to production.

What else is in it for you?

• Software Engineers are treated as the company's #1 asset
• Low attrition rate; people working there love what they do on a daily basis!
• Very friendly, tight-knit environment
• Flat structure, with a clear progression route

If this is of interest, please apply below or reach out to myself at chellen@hunterbond.com",0,Needs an AI,Caitlin Hellen ,https://www.linkedin.com/in/caitlin-hellen-85b326262,Previous resume,False,2025-02-04 21:52:43.805673,2025-02-09 21:52:47.203495,https://www.linkedin.com/jobs/view/4143434278,Easy Applied,set(),In Development
4144364910,Frontend Engineer (m/f/d),SkyCell A,yCell A,yCell A,"About the job
Are you a Junior / Frontend Engineer who excels in implementing clean, efficient code aligned with design standards, collaborating seamlessly across teams, and staying updated on emerging frontend technologies to drive continuous improvement and ensure user-centric development? Join us and play a pivotal role, helping us to deliver innovative solutions that make a real impact.

Why SkyCell?

 🌱 Purpose-Driven Work: Make a real difference by contributing to a more sustainable future in global logistics and healthcare
 🚀 Innovation at Heart: Work with cutting-edge technology and be at the forefront of supply chain innovation
 🌎 Stronger together: Join a supportive team of talented individuals from over 40 countries, where we work together every step of the way
 💡 Growth Opportunities: We believe in investing in our people - continuous learning and development are key pillars of SkyCell
 🏆 Award-Winning Culture: Join a workplace recognized for its commitment to excellence with a ‘Great Place to work' award, as well as a Platinum Ecovadis rating highlighting our sustainability and employee well-being


What You'll Do:

Implement frontend components per UX/UI designs, ensuring alignment with design standards
Write clean, maintainable, and efficient code
Collaborate with backend engineers to integrate APIs and other server-side functionalities
Collaborate with UX/UI designers and developers to refine and implement design concepts
Maintain digital assets (colours, fonts) and apply them consistently across projects
Utilize responsive design principles for cross-device compatibility
Convert wireframes and prototypes into functional frontend code
Participate in code / design reviews, enforce coding standards and advocate for user experience
Stay informed on the latest frontend technologies
Ensure frontend code meets business and technical requirements
Contribute to process improvements to enhance team productivity and efficiency
Communicate progress, bugs and other issues to the team leader or manager
Support user research and testing efforts and apply insights to development


Requirements

What You'll Bring:

Bachelor's degree in Computer Science, Information Technology, or related experience
Portfolio showcasing user-focused frontend development projects
Proficiency in HTML, CSS, JavaScript/ TypeScript and React
Ability to translate UX/UI designs into functional web elements
Strong communication for effective cross-team collaboration
Familiarity with web accessibility standards and UX/UI design principles
Creative approach to problem-solving and design implementation
Language: English


Benefits

What's In It For You?

 ⚡ Flexibility & Balance: Flexible working hours and work-life balance allow you to tailor work to fit your life
 🌟 Recognition & Growth: Opportunities for career advancement in a company that values your contributions
 💼 Hybrid Workplace: Modern workspaces (in Zurich, Zug and Hyderabad as well as our Skyhub in Basel) and a remote-friendly culture to inspire collaboration amongst a globally diverse team
 🎉 Company-wide Events: Join us for company events to celebrate successes, build teams, and share our vision. Plus, new joiners experience SkyWeek, our immersive onboarding program
 👶 Generous Maternity & Paternity Leave: Support for new parents with competitive maternity and paternity leave
 🏖️ Annual Leave & Bank Holidays: Enjoy a generous annual leave package, plus local bank holidays to recharge and unwind


Ready to Make an Impact?

We're not just offering a job; we're offering a chance to be part of something bigger. At SkyCell, you'll help build a future where pharmaceutical delivery is efficient, sustainable, and transformative.

Stay Connected with SkyCell

Visit http://www.skycell.ch and explore #WeAreSkyCell on LinkedIn

How To Apply

Simply click ‘apply for this job' below! We can't wait to meet you and discuss how you can contribute to our mission! Please note, we are unable to consider applications sent to us via email.

If you have any questions, you can contact our Talent Team (talent@skycell.ch).

SkyCell AG is an equal opportunity employer that values diversity and is committed to creating an inclusive environment for all. We do not discriminate based on race, religion, colour, national origin, gender, sexual orientation, gender identity, age, disability, or any other legally protected characteristic.

For this position, if you are not located in, or able to relocate (without sponsorship) to one of the above locations, your application cannot be considered.",0,Needs an AI,Unknown,Unknown,Previous resume,False,2025-02-05 21:53:13.934754,Pending,https://www.linkedin.com/jobs/view/4144364910,Easy Applied,set(),In Development
4142548466,Senior Java developer,Orgaris,garis,garis,"About the job
Job Vacancy: Senior Java Developer

Location: [Sodic east New Cairo]
Job Type: Full-time
Experience Level: Senior

About the Role

We are looking for a Senior Java Developer with strong experience in backend development, system design, and DevOps practices. You will be responsible for reviewing pull requests, designing scalable solutions, and planning technical implementations. If you are passionate about clean code, high-performance systems, and automation, we’d love to have you on our team.

Key Responsibilities:

Code Review & Best Practices: Review pull requests, ensure code quality, and enforce best practices.

Solution Design & Architecture: Design scalable, maintainable, and efficient backend solutions.

Technical Planning: Collaborate with the team to plan and implement new features and system improvements.

Backend Development: Build and optimize backend services using Spring Boot.

Database Management: Design and optimize database schemas and queries.

DevOps & Automation: Work with Docker, Nginx, and Linux environments for deployment and automation.

Caching & Messaging: Implement caching strategies with Redis and manage messaging queues using RabbitMQ.

Scripting & Automation: If you have experience with Python, use it for scripting and automation.


Required Skills & Experience

5+ years of experience in Java development with Spring Boot.

Strong experience with Git, databases, Nginx, Redis, RabbitMQ, and Docker.

Good understanding of Linux for server management and automation.

Familiarity with Python for scripting and automation is a plus.

Experience with designing scalable and high-performance systems.

Strong problem-solving skills and ability to work independently.


Nice to Have:

Experience with Kubernetes and CI/CD pipelines.

Knowledge of security best practices for backend development.

Exposure to cloud platforms (AWS, GCP, Azure).


Why Join Us?

Work on exciting projects with modern technologies.

Collaborate with a skilled and passionate team.

Opportunities for professional growth and innovation.


If you are excited about this role and think you are a good fit, we’d love to hear from you!",5,Needs an AI,Unknown,Unknown,Previous resume,False,2025-02-06 21:55:33.735461,Pending,https://www.linkedin.com/jobs/view/4142548466,Easy Applied,set(),In Development
4141030778,Senior Frontend Developer,Techeffi,cheffi,cheffi,"About the job
Company Description
Techeffic is a tech company dedicated to creating advanced technology solutions that enhance connectivity, efficiency, and user experiences. We aim to be at the forefront of innovation, developing products that simplify complex processes, enhance productivity, and drive growth. Our mission is to build lasting partnerships and contribute positively to the communities we serve.

𝗥𝗲𝘀𝗽𝗼𝗻𝘀𝗶𝗯𝗶𝗹𝗶𝘁𝗶𝗲𝘀:
This is a full-time on site role located in Dokki-Giza. As a Senior Frontend Developer, you will be responsible for leading the development and implementation of user-facing features, ensuring the technical feasibility of UI/UX designs, and optimizing applications for maximum speed and scalability.

𝗥𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁𝘀:
Bachelor's degree in Computer Science, Engineering, or related field.
3+Years hands on experience with Angular & modern JavaScript libraries Must.
Strong proficiency in HTML, CSS, and JavaScript
Knowledge of responsive design and cross-browser compatibility issues
Familiarity with RESTful APIs and asynchronous request handling
Ability to perform code reviews and provide constructive feedback
Excellent problem-solving skills and attention to detail
Experience with version control systems (Git)and package managers(npm)

Benefits :

-Salaries depend on experience very competitive salary 
- Medical & Social Insurance.",3,Needs an AI,Unknown,Unknown,Previous resume,False,2025-02-02 21:56:51.732512,2025-02-09 21:56:54.762447,https://www.linkedin.com/jobs/view/4141030778,Easy Applied,"{('mobile phone number', '01116851157', 'text', '01116851157'), ('Email address [  ""Select an option"", ""chiiit1754@gmail.com"", ]', 'Yes', 'select', 'chiiit1754@gmail.com'), ('Have you completed the following level of education: Bachelor\'s Degree? [  ""Yes""<Yes>, ""No""<No>, ]', '""Yes""<Yes>', 'radio', '""Yes""<Yes>'), ('how many years of work experience do you have with angular?', '0', 'text', '0'), ('Are you comfortable working in an onsite setting? [  ""Yes""<Yes>, ""No""<No>, ]', '""Yes""<Yes>', 'radio', '""Yes""<Yes>'), ('Phone country code [ ""List of phone country codes"" ]', 'Yes', 'select', 'Egypt (+20)')}",In Development
